 2018-05-24 18:46:07,342 [64] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:46:07,344 [64] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:46:58,371 [88] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:46:58,372 [88] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:47:56,778 [88] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:47:56,778 [88] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:48:10,596 [88] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:48:10,596 [88] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:49:02,223 [57] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:49:02,224 [57] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:49:17,773 [88] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:49:17,773 [88] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:57:22,656 [46] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:57:22,657 [46] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 18:57:51,676 [56] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 18:57:51,677 [56] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 19:01:39,048 [50] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 19:01:39,049 [50] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 22:07:57,508 [9] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 22:07:57,517 [9] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 22:09:27,183 [5] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 22:09:27,183 [5] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
 2018-05-24 22:10:23,858 [13] DEBUG LMSDataService.Controllers.LookupTypesController - Executing call in debug mode 
 2018-05-24 22:10:23,858 [13] INFO LMSDataService.Controllers.LookupTypesController - Handling GET request from user: rwflowers 
